name,pokedex_number,abilities,typing,hp,attack,defense,special_attack,special_defense,speed,height,weight,genus,gen_introduced,female_rate,genderless,baby_pokemon,legendary,mythical,is_default,forms_switchable,base_experience,capture_rate,egg_groups,egg_cycles,base_happiness,can_evolve,evolves_from,primary_color,shape,number_pokemon_with_typing,normal_attack_effectiveness,fire_attack_effectiveness,water_attack_effectiveness,electric_attack_effectiveness,grass_attack_effectiveness,ice_attack_effectiveness,fighting_attack_effectiveness,poison_attack_effectiveness,ground_attack_effectiveness,fly_attack_effectiveness,psychic_attack_effectiveness,bug_attack_effectiveness,rock_attack_effectiveness,ghost_attack_effectiveness,dragon_attack_effectiveness,dark_attack_effectiveness,steel_attack_effectiveness,fairy_attack_effectiveness
Vikavolt Totem,738,Levitate,Bug~Electric,77,70,90,145,75,43,26,1475,Stag Beetle Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225,45,Bug,15,70,FALSE,Charjabug,Blue,Armor,4,1,2,1,0.5,0.5,1,0.5,1,1,1,1,1,2,1,1,1,0.5,1
Crabrawler,739,Hyper Cutter~Iron Fist~Anger Point,Fighting,47,82,57,42,47,63,6,70,Boxing Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,225,Water 3,20,70,TRUE,,Purple,Armor,29,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
Crabominable,740,Hyper Cutter~Iron Fist~Anger Point,Fighting~Ice,97,132,77,62,67,43,17,1800,Woolly Crab Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,167,60,Water 3,20,70,FALSE,Crabrawler,White,Armor,1,1,2,1,1,1,0.5,2,1,1,2,2,0.5,1,1,1,0.5,2,2
Oricorio Baile,741,Dancer,Fire~Flying,75,70,70,98,70,93,6,34,Dancing Pokémon,7,0.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,167,45,Flying,20,70,FALSE,,Red,Wings,7,1,0.5,2,2,0.25,1,0.5,1,0,1,1,0.25,4,1,1,1,0.5,0.5
Oricorio Pau,741,Dancer,Psychic~Flying,75,70,70,98,70,93,6,34,Dancing Pokémon,7,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,45,Flying,20,70,FALSE,,Red,Wings,8,1,1,1,2,0.5,2,0.25,1,0,1,0.5,1,2,2,1,2,1,1
Oricorio Pom Pom,741,Dancer,Electric~Flying,75,70,70,98,70,93,6,34,Dancing Pokémon,7,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,45,Flying,20,70,FALSE,,Red,Wings,6,1,1,1,1,0.5,2,0.5,1,0,0.5,1,0.5,2,1,1,1,0.5,1
Oricorio Sensu,741,Dancer,Ghost~Flying,75,70,70,98,70,93,6,34,Dancing Pokémon,7,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,45,Flying,20,70,FALSE,,Red,Wings,3,0,1,1,2,0.5,2,0,0.5,0,1,1,0.25,2,2,1,2,1,1
Cutiefly,742,Honey Gather~Shield Dust~Sweet Veil,Bug~Fairy,40,45,40,55,40,84,1,2,Bee Fly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,190,Bug~Fairy,20,70,TRUE,,Yellow,Armor,2,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
Ribombee,743,Honey Gather~Shield Dust~Sweet Veil,Bug~Fairy,60,55,60,95,70,124,2,5,Bee Fly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,162,75,Bug~Fairy,20,70,FALSE,Cutiefly,Yellow,Bug-Wings,2,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
Ribombee Totem,743,Honey Gather~Shield Dust~Sweet Veil,Bug~Fairy,60,55,60,95,70,124,4,20,Bee Fly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,162,75,Bug~Fairy,20,70,FALSE,Cutiefly,Yellow,Bug-Wings,2,1,2,1,1,0.5,1,0.25,2,0.5,2,1,0.5,2,1,0,0.5,2,1
Rockruff,744,Keen Eye~Vital Spirit~Steadfast,Rock,45,65,40,30,40,60,5,92,Puppy Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,56,190,Field,15,70,TRUE,,Brown,Quadruped,16,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
Rockruff Own Tempo,744,Own Tempo,Rock,45,65,40,30,40,60,5,92,Puppy Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,190,Field,15,70,TRUE,,Brown,Quadruped,16,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
Lycanroc Dusk,745,Tough Claws,Rock,75,117,65,55,65,110,8,250,Wolf Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170,90,Field,15,70,FALSE,Rockruff,Brown,Quadruped,16,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
Lycanroc Midday,745,Keen Eye~Sand Rush~Steadfast,Rock,75,115,65,55,65,112,8,250,Wolf Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,90,Field,15,70,FALSE,Rockruff,Brown,Quadruped,16,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
Lycanroc Midnight,745,Keen Eye~Vital Spirit~No Guard,Rock,85,115,75,55,75,82,11,250,Wolf Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,170,90,Field,15,70,FALSE,Rockruff,Brown,Quadruped,16,0.5,0.5,2,1,2,1,2,0.5,2,0.5,1,1,1,1,1,1,2,1
Wishiwashi School,746,Schooling,Water,45,140,130,140,135,30,82,786,Small Fry Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,217,60,Water 2,15,70,FALSE,,Blue,Fish,72,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Wishiwashi Solo,746,Schooling,Water,45,20,20,25,25,40,2,3,Small Fry Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,60,Water 2,15,70,FALSE,,Blue,Fish,72,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Mareanie,747,Merciless~Limber~Regenerator,Poison~Water,50,53,62,43,52,45,4,80,Brutal Star Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,61,190,Water 1,20,70,TRUE,,Blue,Blob,6,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
Toxapex,748,Merciless~Limber~Regenerator,Poison~Water,50,63,152,53,142,35,7,145,Brutal Star Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,173,75,Water 1,20,70,FALSE,Mareanie,Blue,Tentacles,6,1,0.5,0.5,2,1,0.5,0.5,0.5,2,1,2,0.5,1,1,1,1,0.5,0.5
Mudbray,749,Own Tempo~Stamina~Inner Focus,Ground,70,100,70,45,55,45,10,1100,Donkey Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,77,190,Field,20,70,TRUE,,Brown,Quadruped,17,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
Mudsdale,750,Own Tempo~Stamina~Inner Focus,Ground,100,125,100,55,85,35,25,9200,Draft Horse Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,175,60,Field,20,70,FALSE,Mudbray,Brown,Quadruped,17,1,1,2,0,2,2,1,0.5,1,1,1,1,0.5,1,1,1,1,1
Dewpider,751,Water Bubble~Water Absorb,Water~Bug,38,40,52,40,72,27,3,40,Water Bubble Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,54,200,Water 1~Bug,15,70,TRUE,,Green,Legs,5,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
Araquanid,752,Water Bubble~Water Absorb,Water~Bug,68,70,92,50,132,42,18,820,Water Bubble Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,159,100,Water 1~Bug,15,70,FALSE,Dewpider,Green,Armor,5,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
Araquanid Totem,752,Water Bubble~Water Absorb,Water~Bug,68,70,92,50,132,42,31,2175,Water Bubble Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,159,100,Water 1~Bug,15,70,FALSE,Dewpider,Green,Armor,5,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
Fomantis,753,Leaf Guard~Contrary,Grass,40,55,35,50,35,35,3,15,Sickle Grass Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,50,190,Grass,20,70,TRUE,,Pink,Upright,43,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Lurantis,754,Leaf Guard~Contrary,Grass,70,105,90,80,90,45,9,185,Bloom Sickle Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,168,75,Grass,20,70,FALSE,Fomantis,Pink,Humanoid,43,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Lurantis Totem,754,Leaf Guard~Contrary,Grass,70,105,90,80,90,45,15,580,Bloom Sickle Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,168,75,Grass,20,70,FALSE,Fomantis,Pink,Humanoid,43,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Morelull,755,Illuminate~Effect Spore~Rain Dish,Grass~Fairy,40,35,55,65,75,15,2,15,Illuminating Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,57,190,Grass,20,70,TRUE,,Purple,Blob,5,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
Shiinotic,756,Illuminate~Effect Spore~Rain Dish,Grass~Fairy,60,45,80,90,100,30,10,115,Illuminating Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,142,75,Grass,20,70,FALSE,Morelull,Purple,Humanoid,5,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
Salandit,757,Corrosion~Oblivious,Poison~Fire,48,44,40,71,40,77,6,48,Toxic Lizard Pokémon,7,0.125,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,64,120,Monster~Dragon,20,70,TRUE,,Black,Quadruped,2,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
Salazzle,758,Corrosion~Oblivious,Poison~Fire,68,64,60,111,60,117,12,222,Toxic Lizard Pokémon,7,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,168,45,Monster~Dragon,20,70,FALSE,Salandit,Black,Quadruped,2,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
Salazzle Totem,758,Corrosion~Oblivious,Poison~Fire,68,64,60,111,60,117,21,810,Toxic Lizard Pokémon,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,168,45,Monster~Dragon,20,70,FALSE,Salandit,Black,Quadruped,2,1,0.5,2,1,0.25,0.5,0.5,0.5,4,1,2,0.25,2,1,1,1,0.5,0.25
Stufful,759,Fluffy~Klutz~Cute Charm,Normal~Fighting,70,75,50,45,50,50,5,68,Flailing Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,68,140,Field,15,70,TRUE,,Pink,Quadruped,4,1,1,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
Bewear,760,Fluffy~Klutz~Unnerve,Normal~Fighting,120,125,80,55,60,60,21,1350,Strong Arm Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,175,70,Field,15,70,FALSE,Stufful,Pink,Upright,4,1,1,1,1,1,1,2,1,1,2,2,0.5,0.5,0,1,0.5,1,2
Bounsweet,761,Leaf Guard~Oblivious~Sweet Veil,Grass,42,30,38,30,38,32,3,32,Fruit Pokémon,7,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42,235,Grass,20,70,TRUE,,Purple,Legs,43,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Steenee,762,Leaf Guard~Oblivious~Sweet Veil,Grass,52,40,48,40,48,62,7,82,Fruit Pokémon,7,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,102,120,Grass,20,70,TRUE,Bounsweet,Purple,Humanoid,43,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Tsareena,763,Leaf Guard~Queenly Majesty~Sweet Veil,Grass,72,120,98,50,98,72,12,214,Fruit Pokémon,7,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,230,45,Grass,20,70,FALSE,Steenee,Purple,Humanoid,43,1,2,0.5,0.5,0.5,2,1,2,0.5,2,1,2,1,1,1,1,1,1
Comfey,764,Flower Veil~Triage~Natural Cure,Fairy,51,52,90,82,110,100,1,3,Posy Picker Pokémon,7,0.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,60,Grass,20,70,FALSE,,Green,Ball,19,1,1,1,1,1,1,0.5,2,1,1,1,0.5,1,1,0,0.5,2,1
Oranguru,765,Inner Focus~Telepathy~Symbiosis,Normal~Psychic,90,60,80,90,110,60,15,760,Sage Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,172,45,Field,20,70,FALSE,,White,Humanoid,5,1,1,1,1,1,1,1,1,1,1,0.5,2,1,0,1,2,1,1
Passimian,766,Receiver~Defiant,Fighting,100,120,90,40,60,80,20,828,Teamwork Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,172,45,Field,20,70,FALSE,,White,Upright,29,1,1,1,1,1,1,1,1,1,2,2,0.5,0.5,1,1,0.5,1,2
Wimpod,767,Wimp Out,Bug~Water,25,35,40,20,30,80,5,120,Turn Tail Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,90,Bug~Water 3,20,70,TRUE,,Gray,Tentacles,5,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
Golisopod,768,Emergency Exit,Bug~Water,75,125,140,60,90,40,20,1080,Hard Scale Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,186,45,Bug~Water 3,20,70,FALSE,Wimpod,Gray,Humanoid,5,1,1,0.5,2,1,0.5,0.5,1,0.5,2,1,1,2,1,1,1,0.5,1
Sandygast,769,Water Compaction~Sand Veil,Ghost~Ground,55,55,80,70,45,15,5,700,Sand Heap Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,64,140,Amorphous,15,70,TRUE,,Brown,Squiggle,6,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
Palossand,770,Water Compaction~Sand Veil,Ghost~Ground,85,75,110,100,75,35,13,2500,Sand Castle Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,168,60,Amorphous,15,70,FALSE,Sandygast,Brown,Squiggle,6,0,1,2,0,2,2,0,0.25,1,1,1,0.5,0.5,2,1,2,1,1
Pyukumuku,771,Innards Out~Unaware,Water,55,60,130,30,130,5,3,12,Sea Cucumber Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,144,60,Water 1,15,70,FALSE,,Black,Squiggle,72,1,0.5,0.5,2,2,0.5,1,1,1,1,1,1,1,1,1,1,0.5,1
Type Null,772,Battle Armor,Normal,95,95,95,95,95,59,19,1205,Synthetic Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,107,3,Undiscovered,120,0,FALSE,,Gray,Quadruped,71,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Silvally,773,Rks System,Normal,95,95,95,95,95,95,23,1005,Synthetic Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,257,3,Undiscovered,120,0,FALSE,Type Null,Gray,Quadruped,71,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Minior Blue,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,175,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Blue Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,154,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Green,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,175,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Green Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,154,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Indigo,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,175,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Indigo Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,154,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Orange,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,175,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Orange Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,154,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Red,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,175,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Red Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,154,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Violet,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,175,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Violet Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,154,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Yellow,774,Shields Down,Rock~Flying,60,100,60,100,60,120,3,3,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,175,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Minior Yellow Meteor,774,Shields Down,Rock~Flying,60,60,100,60,100,60,3,400,Meteor Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,154,30,Mineral,25,70,FALSE,,Brown,Ball,6,0.5,0.5,2,2,1,2,1,0.5,0,0.5,1,0.5,2,1,1,1,2,1
Komala,775,Comatose,Normal,65,115,65,75,95,65,4,199,Drowsing Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,168,45,Field,20,70,FALSE,,Blue,Humanoid,71,1,1,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1
Turtonator,776,Shell Armor,Fire~Dragon,60,78,135,91,85,36,20,2120,Blast Turtle Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,70,Monster~Dragon,20,70,FALSE,,Red,Upright,3,1,0.25,1,0.5,0.25,1,1,1,2,1,1,0.5,2,1,2,1,0.5,1
Togedemaru,777,Iron Barbs~Lightning Rod~Sturdy,Electric~Steel,65,98,63,40,73,96,3,33,Roly-Poly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,152,180,Field~Fairy,10,70,FALSE,,Gray,Upright,4,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
Togedemaru Totem,777,Iron Barbs~Lightning Rod~Sturdy,Electric~Steel,65,98,63,40,73,96,6,130,Roly-Poly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,152,180,Field~Fairy,10,70,FALSE,,Gray,Upright,4,0.5,2,1,0.5,0.5,0.5,2,0,4,0.25,0.5,0.5,0.5,1,0.5,1,0.25,0.5
Mimikyu Busted,778,Disguise,Ghost~Fairy,55,90,80,50,105,96,2,7,Disguise Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,45,Amorphous,20,70,FALSE,,Yellow,Squiggle,1,0,1,1,1,1,1,0,1,1,1,1,0.25,1,2,0,1,2,1
Mimikyu Disguised,778,Disguise,Ghost~Fairy,55,90,80,50,105,96,2,7,Disguise Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,167,45,Amorphous,20,70,FALSE,,Yellow,Squiggle,1,0,1,1,1,1,1,0,1,1,1,1,0.25,1,2,0,1,2,1
Mimikyu Totem Busted,778,Disguise,Ghost~Fairy,55,90,80,50,105,96,4,28,Disguise Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,45,Amorphous,20,70,FALSE,,Yellow,Squiggle,1,0,1,1,1,1,1,0,1,1,1,1,0.25,1,2,0,1,2,1
Mimikyu Totem Disguised,778,Disguise,Ghost~Fairy,55,90,80,50,105,96,4,28,Disguise Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,167,45,Amorphous,20,70,FALSE,,Yellow,Squiggle,1,0,1,1,1,1,1,0,1,1,1,1,0.25,1,2,0,1,2,1
Bruxish,779,Dazzling~Strong Jaw~Wonder Skin,Water~Psychic,68,105,70,70,70,92,9,190,Gnash Teeth Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,166,80,Water 2,15,70,FALSE,,Pink,Fish,6,1,0.5,0.5,2,2,0.5,0.5,1,1,1,0.5,2,1,2,1,2,0.5,1
Drampa,780,Berserk~Sap Sipper~Cloud Nine,Normal~Dragon,78,60,85,135,91,36,30,1850,Placid Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,170,70,Monster~Dragon,20,70,FALSE,,White,Squiggle,1,1,0.5,0.5,0.5,0.5,2,2,1,1,1,1,1,1,0,2,1,1,2
Dhelmise,781,Steelworker,Ghost~Grass,70,131,100,86,90,40,39,2100,Sea Creeper Pokémon,7,0,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,181,25,Mineral,25,70,FALSE,,Green,Blob,12,0,2,0.5,0.5,0.5,2,0,1,0.5,2,1,1,1,2,1,2,1,1
Jangmo O,782,Bulletproof~Soundproof~Overcoat,Dragon,45,55,65,45,45,45,6,297,Scaly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,60,45,Dragon,40,70,TRUE,,Gray,Quadruped,13,1,0.5,0.5,0.5,0.5,2,1,1,1,1,1,1,1,1,2,1,1,2
Hakamo O,783,Bulletproof~Soundproof~Overcoat,Dragon~Fighting,55,75,90,65,70,65,12,470,Scaly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,147,45,Dragon,40,70,TRUE,Jangmo O,Gray,Upright,2,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
Kommo O,784,Bulletproof~Soundproof~Overcoat,Dragon~Fighting,75,110,125,100,105,85,16,782,Scaly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,270,45,Dragon,40,70,FALSE,Hakamo O,Gray,Upright,2,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
Kommo O Totem,784,Bulletproof~Soundproof~Overcoat,Dragon~Fighting,75,110,125,100,105,85,24,2075,Scaly Pokémon,7,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,270,45,Dragon,40,70,FALSE,Hakamo O,Gray,Upright,2,1,0.5,0.5,0.5,0.5,2,1,1,1,2,2,0.5,0.5,1,2,0.5,1,4
Tapu Koko,785,Electric Surge~Telepathy,Electric~Fairy,70,115,85,95,75,130,18,205,Land Spirit Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,257,3,Undiscovered,15,70,FALSE,,Yellow,Arms,2,1,1,1,0.5,1,1,0.5,2,2,0.5,1,0.5,1,1,0,0.5,1,1
Tapu Lele,786,Psychic Surge~Telepathy,Psychic~Fairy,70,85,75,130,115,95,12,186,Land Spirit Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,257,3,Undiscovered,15,70,FALSE,,Pink,Arms,9,1,1,1,1,1,1,0.25,2,1,1,0.5,1,1,2,0,1,2,1
Tapu Bulu,787,Grassy Surge~Telepathy,Grass~Fairy,70,130,115,85,95,75,19,455,Land Spirit Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,257,3,Undiscovered,15,70,FALSE,,Red,Arms,5,1,2,0.5,0.5,0.5,2,0.5,4,0.5,2,1,1,1,1,0,0.5,2,1
Tapu Fini,788,Misty Surge~Telepathy,Water~Fairy,70,75,115,95,130,85,13,212,Land Spirit Pokémon,7,0,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,257,3,Undiscovered,15,70,FALSE,,Purple,Arms,4,1,0.5,0.5,2,2,0.5,0.5,2,1,1,1,0.5,1,1,0,0.5,1,1
